one,two,three,four,key
0.686845046,0.444263081,0.851286847,0.77955006,J
0.408699017,0.427910551,0.264685501,0.674654923,F
0.608569234,0.754494068,0.071264741,0.373564797,L
0.585636913,0.61030542,0.424701274,0.018928081,B
0.805895212,0.13641571,0.31336032,0.685628279,G
0.406804998,0.836999078,0.26979272,0.878311577,R
0.050434893,0.793214308,0.970299691,0.417687971,Q
0.927449235,0.96430759,0.697081764,0.286669761,D
0.454842608,0.489552049,0.271110828,0.618017602,H
0.15825706,0.130992526,0.160599075,0.291625179,J
0.410532473,0.962653532,0.490010955,0.552512072,F
0.83994856,0.731323403,0.731523559,0.992129214,L
0.272582346,0.345437872,0.406745665,0.366079203,B
0.951562016,0.420577258,0.398124236,0.17993175,G
0.741550161,0.424863604,0.400782398,0.864012019,R
0.694008822,0.836533882,0.72838448,0.034967198,Q
0.17944068,0.551055754,0.685346413,0.261772761,D
0.093285297,0.05936766,0.87820944,0.174769322,H
0.336116587,0.363684885,0.841787177,0.405689965,J
0.279375039,0.91676036,0.959722554,0.769326183,F
0.256418262,0.766455696,0.931548383,0.031192042,L
0.783172487,0.187979494,0.342904066,0.630904623,B
0.063928992,0.829529011,0.168501948,0.325933321,G
0.072994747,0.947167082,0.012722366,0.319416574,R
0.983928921,0.461814141,0.61815728,0.453337475,Q
0.544690606,0.901867842,0.193331054,0.27650777,D
0.342273697,0.073263716,0.715964083,0.612025008,H
0.540185488,0.685990345,0.170240522,0.669153896,J
0.037608857,0.109498595,0.494781586,0.617503888,F
0.178147724,0.802924646,0.618888459,0.933556537,L
0.144227354,0.924029749,0.396224626,0.166821072,B
0.992796258,0.288634544,0.468662699,0.957572076,G
0.788705089,0.576403135,0.233198393,0.047593564,R
0.838187323,0.944600653,0.430381853,0.045788241,Q
0.573568399,0.095444975,0.561155867,0.775382494,D
0.90662529,0.405500965,0.5349205,0.097895946,H
0.02831193,0.290710929,0.070712163,0.062132446,J
0.580741329,0.208178747,0.45752111,0.727182645,F
0.810018528,0.423934523,0.64521529,0.973506461,L
0.620101451,0.258469825,0.120773425,0.079585527,B
0.982446903,0.112936296,0.02713243,0.659284851,G
0.374535821,0.285913821,0.866296215,0.118503522,R
0.907384418,0.028685076,0.925668398,0.882058831,Q
0.086580949,0.110546955,0.72676125,0.056971807,D
0.473407639,0.08561328,0.934832225,0.107792887,H
0.224057903,0.622901469,0.565591658,0.04269838,J
0.055355383,0.801105856,0.048164467,0.765864337,F
0.142993724,0.465242593,0.094315871,0.222423601,L
0.087733251,0.853737104,0.747423403,0.037421384,B
0.237308071,0.428917614,0.134484282,0.713020335,G
0.454936234,0.479987143,0.229898126,0.444405526,R
0.487189218,0.627680147,0.500922106,0.808338328,Q
0.676695712,0.848716857,0.770297417,0.123684989,D
0.744589514,0.3556556,0.689591061,0.658339757,H
0.415435174,0.510837754,0.868622376,0.98728982,J
0.045585762,0.334040291,0.324755642,0.113292841,F
0.085779368,0.300395405,0.303511091,0.655981488,L
0.943618279,0.638527594,0.67070012,0.191597205,B
0.859180346,0.275785301,0.028215107,0.015607161,G
0.18087387,0.351611865,0.126902081,0.167603669,R
0.712789349,0.291182532,0.119289061,0.658022787,Q
0.083729416,0.572756286,0.339371565,0.233454118,D
0.164113733,0.975647593,0.551197232,0.502046131,H
0.885449822,0.477435685,0.56186175,0.519048976,J
0.390207805,0.059973294,0.144841694,0.992856158,F
0.685430192,0.321213324,0.411282285,0.238876655,L
0.745987319,0.395203312,0.334398754,0.861119672,B
0.463098847,0.294397222,0.914384566,0.311330634,G
0.492114265,0.694541332,0.018718912,0.008956986,R
0.693142982,0.835616727,0.176591415,0.996971774,Q
0.189573859,0.055790317,0.759242552,0.216337839,D
0.014759947,0.137532151,0.943274728,0.676985915,H
0.585095757,0.627522507,0.923584467,0.142655652,J
0.154041868,0.573310846,0.200777383,0.775012059,F
0.771916362,0.817846618,0.82600356,0.670110244,L
0.741102746,0.822699211,0.120053191,0.091836922,B
0.432491632,0.482134844,0.241711591,0.626198142,G
0.392186849,0.885870983,0.941213216,0.653726954,R
0.215796978,0.544703523,0.941717532,0.414680731,Q
0.443851758,0.321541518,0.443466658,0.178719175,D
0.304205549,0.135528425,0.576763988,0.174251207,H
0.860219495,0.698555321,0.803574308,0.926159797,J
0.045948444,0.311417461,0.064469996,0.262905518,F
0.721139277,0.423449038,0.172296421,0.653410099,L
0.89859595,0.054977095,0.32045459,0.936138175,B
0.225297005,0.391884261,0.995716119,0.02305935,G
0.802066138,0.182208376,0.23176413,0.043566837,R
0.20454481,0.509187238,0.736706088,0.966838268,Q
0.338474181,0.437718655,0.107335424,0.547000949,D
0.936480379,0.976478348,0.771754419,0.983339413,H
0.730295825,0.575038853,0.288986548,0.914652604,J
0.520576787,0.03921656,0.668685494,0.648673268,F
0.021907741,0.403616812,0.158971455,0.750125116,L
0.239687835,0.39269194,0.585722274,0.273402111,B
0.887100464,0.717723762,0.209278792,0.729350516,G
0.227385135,0.835515155,0.641764792,0.719299524,R
0.619117929,0.538525576,0.927715538,0.303186024,Q
0.627681129,0.937486003,0.234713781,0.515478698,D
0.540942137,0.250791763,0.016002349,0.41383041,H
0.747871832,0.408933881,0.740657191,0.927005495,J
0.114799152,0.612853058,0.037683523,0.664534179,F
0.058085926,0.535522054,0.920987408,0.473942249,L
0.318054943,0.622717479,0.320237379,0.013079753,B
0.598714765,0.340731155,0.017980876,0.030837019,G
0.859505189,0.929626722,0.306520213,0.895174759,R
0.299028805,0.316284896,0.825411843,0.977588801,Q
0.182900797,0.6647297,0.34829695,0.254560797,D
0.148057429,0.90339155,0.496946041,0.521056356,H
0.843418134,0.333772236,0.580027053,0.879673455,J
0.26701886,0.353572053,0.460183769,0.677918084,F
0.062451188,0.967334572,0.191848438,0.794694792,L
0.442464199,0.854164237,0.880865576,0.99622622,B
0.22721709,0.18025295,0.913222692,0.015759257,G
0.969441314,0.459473564,0.19895043,0.708405572,R
0.754155718,0.110879036,0.28168828,0.528390907,Q
0.264558558,0.953622829,0.261592853,0.131901308,D
0.211050942,0.911412869,0.301183902,0.115885853,H
0.987322874,0.696650276,0.18032263,0.09232887,J
0.941577855,0.679784082,0.783967021,0.159396221,F
0.020719908,0.677330466,0.493527487,0.270814771,L
0.046247154,0.546567893,0.097259572,0.411132134,B
0.54737159,0.793733395,0.694301526,0.769010077,G
0.10838932,0.915811757,0.945732262,0.701567598,R
0.075176776,0.199631673,0.92780754,0.152320994,Q
0.750513551,0.199966843,0.942817198,0.056299845,D
0.379107858,0.2151016,0.690302746,0.770021776,H
0.222479989,0.456651915,0.518286534,0.24831176,J
0.240681337,0.413876003,0.337288401,0.979357594,F
0.947153943,0.554302703,0.372537951,0.276326872,L
0.096275988,0.921417897,0.03832109,0.742105764,B
0.121238057,0.139901958,0.95790554,0.053264999,G
0.065566922,0.755222955,0.493596954,0.88638506,R
0.184960827,0.566102147,0.552999586,0.423848906,Q
0.646913262,0.146459937,0.748107401,0.659343026,D
0.874629851,0.970436915,0.964172765,0.105702918,H
0.115453414,0.501688848,0.058613389,0.279089752,J
0.776334729,0.622649174,0.048237274,0.715709508,F
0.197830482,0.76395423,0.573881035,0.104067497,L
0.709092675,0.027713822,0.303588165,0.37493014,B
0.012289483,0.637312323,0.935842525,0.686668954,G
0.466841336,0.596687344,0.20693951,0.6490407,R
0.800715099,0.121779763,0.417186751,0.451837988,Q
0.578240725,0.079543437,0.304158438,0.387838769,D
0.637785902,0.283685173,0.561975688,0.491328022,H
0.854559254,0.935191882,0.60333196,0.269389394,J
0.3449951,0.649444699,0.403304307,0.005728731,F
0.324004734,0.806153715,0.944829485,0.976711905,L
0.000243037,0.080774185,0.357100554,0.588366621,B
0.305506033,0.27428224,0.40881606,0.678618177,G
0.192186681,0.22123261,0.808218725,0.012623854,R
0.769232311,0.433010427,0.556293555,0.050968621,Q
0.113624887,0.368552323,0.268490831,0.831316416,D
0.830194868,0.770801493,0.339138895,0.37030988,H
0.586810911,0.785992774,0.609962234,0.248123034,J
0.669163606,0.801213009,0.421662951,0.376835998,F
0.9828846,0.846788186,0.137725559,0.534250615,L
0.19415863,0.656215834,0.098849212,0.547427719,B
0.868124588,0.037061818,0.13084117,0.53546352,G
0.696894214,0.43804053,0.00909261,0.924706646,R
0.727869491,0.583095475,0.120519947,0.954220731,Q
0.70856078,0.48520907,0.04400336,0.15814524,D
0.74584149,0.936284151,0.848965811,0.370579404,H
0.602150662,0.124783171,0.246539755,0.275800115,J
0.554220577,0.986900042,0.179528187,0.262611087,F
0.315234505,0.45007002,0.139384141,0.214086432,L
0.152643096,0.107013333,0.569801566,0.70651449,B
0.569303076,0.850133038,0.005417106,0.402355866,G
0.887275678,0.454981376,0.002635516,0.168102367,R
0.301380723,0.136470487,0.688889848,0.369845251,Q
0.167656911,0.879681823,0.862335487,0.426844087,D
0.5937791,0.971653442,0.728438328,0.773435655,H
0.638662659,0.867080869,0.679408753,0.268000194,J
0.79932454,0.881635245,0.689440267,0.735267288,F
0.826484074,0.331494318,0.726250438,0.833881183,L
0.386603826,0.22114522,0.125888783,0.234494321,B
0.404245087,0.952288847,0.842693518,0.83734634,G
0.992882532,0.330650996,0.237803009,0.077350233,R
0.44088514,0.966438651,0.502799563,0.161252583,Q
0.171875826,0.403291774,0.648594094,0.831875171,D
0.632470797,0.825255391,0.018610622,0.435947153,H
0.617409636,0.120126118,0.522907899,0.507188844,J
0.951251586,0.228386864,0.253641386,0.868747406,F
0.188550222,0.631254554,0.871079548,0.139438959,L
0.969968633,0.878068049,0.728197638,0.988068051,B
0.597660515,0.842843339,0.372933552,0.013384941,G
0.683741685,0.524666378,0.776141521,0.016945804,R
0.090573922,0.564530282,0.688479374,0.656327074,Q
0.264724105,0.266908064,0.662078886,0.978373671,D
0.547089011,0.997450115,0.365871031,0.321577129,H
0.879542776,0.255487485,0.186097065,0.099537567,J
0.286685121,0.539811153,0.915407253,0.585653661,F
0.750573539,0.022344999,0.141215481,0.097187724,L
0.312294702,0.777135947,0.151589042,0.893001875,B
0.611805028,0.570748778,0.563711939,0.695099981,G
0.54298003,0.825725398,0.170613369,0.028941468,R
0.189272455,0.092954392,0.688520771,0.6050916,Q
0.907440834,0.281990972,0.943318694,0.491701137,D
0.564201167,0.416013873,0.724290949,0.730301089,H
0.895398144,0.208512293,0.408606217,0.121810206,J
0.686940634,0.038166494,0.042677677,0.813972859,F
0.616919688,0.30862536,0.229786215,0.92316917,L
0.210549676,0.599821895,0.959826613,0.349064333,B
0.239656251,0.896854301,0.977298088,0.113930725,G
0.121941497,0.091912954,0.021588012,0.804033568,R
0.411096471,0.389775924,0.939330668,0.644530608,Q
0.282337749,0.044557111,0.935797544,0.89494746,D
0.685103159,0.899532718,0.268266809,0.358039724,H
0.045382351,0.731277183,0.059702406,0.371587912,J
0.956886851,0.772294133,0.324626972,0.943620903,F
0.651622351,0.207270426,0.762650519,0.449324377,L
0.011312844,0.034158394,0.556376048,0.035376411,B
0.787428613,0.385531452,0.489888399,0.834187181,G
0.878810915,0.91431991,0.439881127,0.515223091,R
0.939146214,0.935680803,0.373892929,0.227865797,Q
0.1417956,0.035127092,0.892136111,0.469711341,D
0.510796694,0.790224943,0.132222925,0.667048955,H
0.024970966,0.718402865,0.147905613,0.254974252,J
0.616294142,0.357277057,0.303409488,0.151909113,F
0.066517388,0.335032242,0.300766094,0.333454254,L
0.311957431,0.091211898,0.15549057,0.368478246,B
0.795262709,0.189845516,0.548271672,0.665635507,G
0.267782565,0.209391379,0.554508801,0.850254393,R
0.809126948,0.314635764,0.936937057,0.235157243,Q
0.158371218,0.165065591,0.855108234,0.352198955,D
0.659304145,0.612910127,0.134613865,0.08396497,H
0.924830751,0.0302833,0.523839583,0.294564447,J
0.126219338,0.517797289,0.67939899,0.919325107,F
0.90346885,0.839069116,0.320093558,0.169287959,L
0.249960684,0.390460933,0.458251294,0.95820451,B
0.533253343,0.573031407,0.467210038,0.012632661,G
0.404151417,0.809379713,0.082181645,0.240170835,R
0.069884165,0.630517489,0.131368377,0.010353218,Q
0.503379093,0.247995633,0.663227009,0.817707252,D
0.94249813,0.825445968,0.724395284,0.910982614,H
0.445410811,0.402187623,0.754277146,0.529844738,J
0.331057879,0.909851156,0.828965819,0.954420434,F
0.0476045,0.123242851,0.797974339,0.372398068,L
0.393608745,0.858178498,0.147718077,0.225149318,B
0.416008643,0.907141839,0.776482685,0.647594425,G
0.156320811,0.332037466,0.583242827,0.466801487,R
0.905276994,0.740240327,0.667009729,0.969341665,Q
0.646821116,0.278716218,0.438323167,0.423960468,D
0.590072525,0.891587797,0.444299732,0.919753548,H
0.646405915,0.237660716,0.872793015,0.767041002,J
0.718660749,0.460361137,0.29042613,0.069924513,F
0.761834732,0.391534375,0.81201992,0.357448016,L
0.039733652,0.801864425,0.372527082,0.353854879,B
0.309972914,0.895920651,0.076113244,0.662665011,G
0.200090638,0.369352038,0.391060797,0.879235718,R
0.236046015,0.219293575,0.595720527,0.382352562,Q
0.108400036,0.830585127,0.895444654,0.646907279,D
0.381535673,0.94410115,0.776014562,0.288698167,H
0.382228825,0.153832375,0.892236174,0.182642849,J
0.502222339,0.317436495,0.356394818,0.279090657,F
0.313727221,0.937224846,0.445258234,0.414528369,L
0.310300935,0.077433674,0.829474566,0.929793878,B
0.982473023,0.699081282,0.207182126,0.041029906,G
0.230157963,0.91554051,0.386667247,0.123274959,R
0.065456936,0.563078763,0.152433734,0.948202809,Q
0.119341022,0.993229257,0.982539804,0.892198087,D
0.071177675,0.719286068,0.375006233,0.31933681,H
0.197624902,0.838047675,0.973406402,0.291983419,J
0.865361995,0.557459385,0.3281678,0.116931579,F
0.540560039,0.126659498,0.193363786,0.718033502,L
0.307154961,0.728196188,0.775178965,0.872255082,B
0.850007411,0.16081278,0.334882629,0.509273968,G
0.032858506,0.440776966,0.479667239,0.072183273,R
0.264968092,0.605301261,0.462566519,0.344763464,Q
0.15603627,0.47373532,0.31009896,0.113202024,D
0.648227239,0.257573423,0.058771789,0.753247491,H
0.550739444,0.174415419,0.586210221,0.652539343,J
0.275941933,0.701666209,0.337780649,0.251514032,F
0.7251645,0.024228716,0.189891704,0.857085696,L
0.36761187,0.182530085,0.070938972,0.045762669,B
0.190353977,0.015883111,0.552378945,0.692691635,G
0.572983623,0.90812357,0.631513893,0.430081206,R
0.824069199,0.984588831,0.400357067,0.188411322,Q
0.579292979,0.802518464,0.51256954,0.737830406,D
0.336831873,0.805383042,0.823289262,0.485234687,H
0.681975633,0.664895448,0.508668898,0.217723358,J
0.690002931,0.081334935,0.643732681,0.590188947,F
0.260307736,0.739129311,0.799959072,0.652643238,L
0.072297356,0.18422929,0.978590418,0.97153762,B
0.245030318,0.282387129,0.634121974,0.304850259,G
0.605959547,0.349175771,0.414016489,0.763144284,R
0.287966087,0.511726493,0.707895697,0.672894008,Q
0.617882169,0.567549493,0.968985728,0.075336993,D
0.884312396,0.082026947,0.544223846,0.115509327,H
0.857447413,0.758845207,0.622617896,0.580884959,J
0.321703156,0.602082703,0.714201787,0.687739635,F
0.705963979,0.543204092,0.070758076,0.962088132,L
0.134533973,0.571797214,0.693664974,0.200754277,B
0.027614247,0.786289736,0.401505607,0.825760829,G
0.627870473,0.100220264,0.694370241,0.561743813,R
0.0751193,0.004834713,0.97162994,0.585375123,Q
0.863293857,0.907689919,0.318130746,0.775158722,D
0.417813498,0.373884066,0.153647913,0.674892579,H
0.389791761,0.671352414,0.057055564,0.173857902,J
0.720154236,0.608443515,0.072299849,0.864161156,F
0.074378043,0.803441267,0.163442757,0.283499953,L
0.991826861,0.871137067,0.445870971,0.223863264,B
0.608451173,0.42334178,0.949186317,0.432540629,G
0.111930905,0.299776004,0.719071809,0.951949026,R
0.203618373,0.535370726,0.455002274,0.672379582,Q
0.430894791,0.605468702,0.477623887,0.740955613,D
0.452724637,0.093648379,0.474790339,0.977530725,H
0.969900404,0.219834095,0.107084609,0.683475804,J
0.574812931,0.761756768,0.367010917,0.268872189,F
0.885986945,0.968056674,0.227998749,0.002116963,L
0.81891228,0.000782568,0.920767928,0.507698364,B
0.951020264,0.603611126,0.174388719,0.198383546,G
0.798920908,0.593637565,0.412722165,0.283273034,R
0.670728644,0.473878483,0.414788167,0.738752153,Q
0.607835977,0.527550965,0.05780727,0.125305776,D
0.088294514,0.734769789,0.159333731,0.202242683,H
0.511762609,0.066366251,0.055213643,0.097539057,J
0.330017891,0.367361916,0.755517699,0.792314715,F
0.160213557,0.200914636,0.697234684,0.964552047,L
0.458084314,0.326550943,0.142115791,0.814668336,B
0.499763786,0.2772466,0.686032791,0.495061777,G
0.714687092,0.460072497,0.591628712,0.158558666,R
0.340501883,0.541835553,0.019794794,0.155859653,Q
0.452396757,0.473658869,0.372750447,0.268296716,D
0.4013388,0.181266115,0.811304325,0.0080442,H
0.108085351,0.833751771,0.038233013,0.895703612,J
0.992960156,0.578831381,0.280278784,0.876451042,F
0.459976728,0.736749878,0.314207568,0.639560515,L
0.952560992,0.033454889,0.241178285,0.326491161,B
0.934982162,0.905929465,0.073397149,0.314709682,G
0.524578248,0.472902305,0.19156924,0.647540975,R
0.35577053,0.994118644,0.576548134,0.657922964,Q
0.647358051,0.876210305,0.817224642,0.744895811,D
0.483626508,0.513630338,0.237785586,0.797151017,H
0.872766402,0.635901085,0.142542981,0.809088914,J
0.186859137,0.938539854,0.794962883,0.553099679,F
0.182629189,0.450482318,0.680255774,0.538743816,L
0.857356866,0.008861845,0.709929803,0.488990872,B
0.200802557,0.71276389,0.85269124,0.274279725,G
0.495657606,0.78824884,0.963674032,0.440459425,R
0.771197298,0.099737312,0.765595346,0.19071782,Q
0.538792947,0.504839872,0.141739513,0.122403257,D
0.532799749,0.271333381,0.202836619,0.485005345,H
0.628382832,0.202657453,0.773185046,0.878035608,J
0.289121406,0.040019288,0.821717429,0.19745974,F
0.493816164,0.4224312,0.708684328,0.731316638,L
0.757886837,0.029940408,0.53165314,0.974402275,B
0.910407577,0.295063053,0.368895689,0.78015757,G
0.160959798,0.796009188,0.159493228,0.572415303,R
0.297611856,0.259737228,0.603900824,0.439762942,Q
0.347595842,0.35786193,0.30103166,0.064591375,D
0.427059635,0.447693996,0.228442772,0.361970719,H
0.331814641,0.364726722,0.974761043,0.045886613,J
0.421542931,0.198955702,0.465400022,0.70654295,F
0.803647372,0.301658958,0.364017425,0.326407552,L
0.110077566,0.698799371,0.339751401,0.588736336,B
0.172409778,0.195178901,0.666669186,0.709589118,G
0.42656425,0.678943064,0.258049671,0.184145734,R
0.617803288,0.900654077,0.397951696,0.247045421,Q
0.521505654,0.784592488,0.620163445,0.538680019,D
0.964060199,0.820515211,0.71175758,0.208537607,H
0.955991206,0.898861962,0.402990436,0.990792938,J
0.660676579,0.719752932,0.620394461,0.400393141,F
0.190118987,0.718536423,0.070381112,0.085447799,L
0.734117613,0.752082059,0.169751807,0.205109042,B
0.353624397,0.905861857,0.247796897,0.8668385,G
0.541150082,0.222055534,0.47461175,0.436122596,R
0.75381603,0.40379036,0.374970097,0.893978475,Q
0.484992313,0.949142363,0.568669424,0.299105023,D
0.804106536,0.816088318,0.9733993,0.542705896,H
0.506795672,0.450063427,0.365899361,0.827096074,J
0.373887656,0.76616269,0.625635036,0.43292856,F
0.724450227,0.283080136,0.149225463,0.95080287,L
0.97739619,0.614514353,0.195512016,0.253567476,B
